time,sfc,reqps,max_cpu,max_memory,total_link_score,max_link_score,total_delay,generation,individual,ar,real_reqps,latency
0,sfc0-0,20.0,0.02669242024421692,0.06962728500366211,9.200000000000001,1.2,14,0,0,0.0625,2.0,89.723917
0,sfc0-1,20.0,0.02669242024421692,0.06962728500366211,10.000000000000002,1.2,20,0,0,0.0625,2.0,81.6526775
1,sfc0-0,20.0,0.02669242024421692,0.06962728500366211,9.200000000000001,1.2,14,0,0,0.0625,18.0,27.632048
1,sfc0-1,20.0,0.02669242024421692,0.06962728500366211,10.000000000000002,1.2,20,0,0,0.0625,17.0,33.321508
2,sfc0-0,20.0,0.02669242024421692,0.06962728500366211,9.200000000000001,1.2,14,0,0,0.0625,20.0,22.658316
2,sfc0-1,20.0,0.02669242024421692,0.06962728500366211,10.000000000000002,1.2,20,0,0,0.0625,20.0,30.242118
3,sfc0-0,21.0,0.0273972749710083,0.06962806582450867,9.66,1.26,14,0,0,0.0625,20.0,24.079884999999997
3,sfc0-1,21.0,0.0273972749710083,0.06962806582450867,10.5,1.26,20,0,0,0.0625,20.0,29.679849
4,sfc0-0,21.0,0.0273972749710083,0.06962806582450867,9.66,1.26,14,0,0,0.0625,21.0,23.808803
4,sfc0-1,21.0,0.0273972749710083,0.06962806582450867,10.5,1.26,20,0,0,0.0625,21.0,29.597677
5,sfc0-0,21.0,0.0273972749710083,0.06962806582450867,9.66,1.26,14,0,0,0.0625,21.0,24.164463
5,sfc0-1,21.0,0.0273972749710083,0.06962806582450867,10.5,1.26,20,0,0,0.0625,21.0,29.257859
6,sfc0-0,21.0,0.0273972749710083,0.06962806582450867,9.66,1.26,14,0,0,0.0625,21.0,24.459198
6,sfc0-1,21.0,0.0273972749710083,0.06962806582450867,10.5,1.26,20,0,0,0.0625,21.0,29.040188
7,sfc0-0,21.0,0.0273972749710083,0.06962806582450867,9.66,1.26,14,0,0,0.0625,21.0,23.866388
7,sfc0-1,21.0,0.0273972749710083,0.06962806582450867,10.5,1.26,20,0,0,0.0625,21.0,28.964021
8,sfc0-0,22.0,0.028102129697799683,0.0696288526058197,10.120000000000001,1.32,14,0,0,0.0625,21.0,23.750638
8,sfc0-1,22.0,0.028102129697799683,0.0696288526058197,11.0,1.32,20,0,0,0.0625,21.0,28.667422
9,sfc0-0,22.0,0.028102129697799683,0.0696288526058197,10.120000000000001,1.32,14,0,0,0.0625,22.0,22.149209
9,sfc0-1,22.0,0.028102129697799683,0.0696288526058197,11.0,1.32,20,0,0,0.0625,22.0,29.3259355
10,sfc0-0,22.0,0.028102129697799683,0.0696288526058197,10.120000000000001,1.32,14,0,0,0.0625,22.0,23.6900895
10,sfc0-1,22.0,0.028102129697799683,0.0696288526058197,11.0,1.32,20,0,0,0.0625,22.0,29.033152
11,sfc0-0,22.0,0.028102129697799683,0.0696288526058197,10.120000000000001,1.32,14,0,0,0.0625,22.0,22.863761
11,sfc0-1,22.0,0.028102129697799683,0.0696288526058197,11.0,1.32,20,0,0,0.0625,22.0,28.467843000000002
12,sfc0-0,22.0,0.028102129697799683,0.0696288526058197,10.120000000000001,1.32,14,0,0,0.0625,22.0,22.683049500000003
12,sfc0-1,22.0,0.028102129697799683,0.0696288526058197,11.0,1.32,20,0,0,0.0625,22.0,28.885254500000002
13,sfc0-0,23.0,0.028806865215301514,0.06962965130805969,10.58,1.38,14,0,0,0.0625,22.0,24.076718
13,sfc0-1,23.0,0.028806865215301514,0.06962965130805969,11.500000000000002,1.38,20,0,0,0.0625,22.0,28.723378
14,sfc0-0,23.0,0.028806865215301514,0.06962965130805969,10.58,1.38,14,0,0,0.0625,23.0,21.86559
14,sfc0-1,23.0,0.028806865215301514,0.06962965130805969,11.500000000000002,1.38,20,0,0,0.0625,23.0,28.570648
15,sfc0-0,23.0,0.028806865215301514,0.06962965130805969,10.58,1.38,14,0,0,0.0625,23.0,23.47351
15,sfc0-1,23.0,0.028806865215301514,0.06962965130805969,11.500000000000002,1.38,20,0,0,0.0625,23.0,28.572571
16,sfc0-0,23.0,0.028806865215301514,0.06962965130805969,10.58,1.38,14,0,0,0.0625,23.0,21.100935
16,sfc0-1,23.0,0.028806865215301514,0.06962965130805969,11.500000000000002,1.38,20,0,0,0.0625,23.0,28.671147
17,sfc0-0,23.0,0.028806865215301514,0.06962965130805969,10.58,1.38,14,0,0,0.0625,23.0,20.418927
