sfc, reqps, cpu, memory, link, latency
sfc8,43,1.6497396007180214,3.8865609169006348,0.6450000000000001,1004.4459959906973
sfc0,25,0.7824875563383102,1.338667493313551,0.3750000000000001,1114.8744675040002
sfc1,29,0.8924581557512283,1.3437679782509804,0.43500000000000005,1450.9136103402777
sfc12,35,1.2830435410141945,3.8744121491909027,0.5950000000000001,1214.772739262857
sfc13,24,0.7788363546133041,3.8582774810492992,0.40800000000000014,1368.2130565491802
sfc14,27,0.916347324848175,3.8622629903256893,0.4050000000000001,1202.614490433824
sfc2,34,1.0299214571714401,1.3507138565182686,0.51,1076.160830380952
sfc21,24,2.505544349551201,14.855209749192,3.216,1045.714845305785
sfc3,30,0.9199507534503937,1.345613293349743,0.45000000000000007,1279.4006433466664
sfc4,31,0.9474434554576874,1.346318207681179,0.4650000000000001,1466.9599566602567
sfc5,23,0.7275021523237228,1.3361172378063202,0.3450000000000001,999.928166608696
sfc6,43,1.2773554623126984,1.3616197407245636,0.6450000000000001,1488.5120907476637
sfc7,31,0.9474434554576874,1.346318207681179,0.5270000000000001,1552.5551043949047
sfc8,34,1.2372065335512161,3.8734637275338173,0.51,1243.4323419053253
sfc0,30,0.9199507534503937,1.345613293349743,0.45000000000000007,1689.8918242972977
sfc1,37,1.1123994588851929,1.3539690524339676,0.5549999999999999,2018.694858356757
sfc12,45,1.7414136156439781,3.8895983174443245,0.7650000000000002,1593.8395339207048
sfc13,28,0.9621845409274101,3.8643519952893257,0.47600000000000015,1560.9283177943264
sfc14,35,1.2830435410141945,3.8744121491909027,0.525,1221.9074040965913
sfc2,39,1.167384758591652,1.3565192818641663,0.5850000000000001,1886.4768548928582
sfc21,39,3.8182357028126717,14.953654795885086,5.225999999999998,1293.8839047846152
sfc3,33,1.0024287551641464,1.348868541419506,0.4950000000000001,1413.7960129161675
sfc4,35,1.0574141591787338,1.351418823003769,0.525,1901.7282056228585
sfc5,36,1.0849067568778992,1.3532641381025314,0.5399999999999999,1473.626712307692
sfc6,51,1.497296765446663,1.3718207105994225,0.7650000000000001,1587.6306380393698
sfc7,38,1.1398921608924866,1.35581436753273,0.646,1477.8077181052631
sfc8,40,1.5122285783290863,3.8825754076242447,0.6000000000000001,1964.0314209747485
sfc0,27,0.8374727517366409,1.3412177227437496,0.4050000000000001,1715.1778997205888
sfc1,35,1.0574141591787338,1.351418823003769,0.525,1696.9960644602274
sfc12,40,1.5122285783290863,3.8825754076242447,0.6800000000000002,1300.00992060199
sfc13,23,0.73299939930439,3.8561886847019196,0.3910000000000001,1319.1042362820508
sfc14,31,1.0996954590082169,3.868337504565716,0.4650000000000001,1480.0272666923072
sfc2,47,1.3873260617256165,1.3667202517390251,0.7050000000000002,1358.0486442658228
sfc21,35,3.468184508383274,14.927250236272812,4.69,1770.9951565780352
sfc3,26,0.8099801540374756,1.3405128084123135,0.39000000000000007,1182.3823006183202
sfc4,26,0.8099801540374756,1.3405128084123135,0.39000000000000007,1468.9199570381677
sfc5,32,0.9749361574649811,1.34816362708807,0.4800000000000001,1356.7378494382715
sfc6,46,1.359833464026451,1.366015337407589,0.6900000000000002,1515.6334005695646
sfc7,31,0.9474434554576874,1.346318207681179,0.5270000000000001,1182.6322165129873
sfc8,44,1.6955765560269356,3.8886499479413033,0.6600000000000001,1376.7571821719453
sfc0,40,1.1948774605989456,1.3583645969629288,0.6000000000000001,856.4242228910895
sfc1,44,1.3048480600118637,1.3634651079773903,0.6600000000000001,875.502430238532
sfc12,42,1.6039025411009789,3.8856125473976135,0.7140000000000002,868.8759438605774
sfc13,39,1.466391570866108,3.880486637353897,0.6630000000000001,883.1950174307688
sfc14,38,1.4205546155571938,3.879538059234619,0.57,762.6576616894737
sfc2,47,1.3873260617256165,1.3667202517390251,0.7050000000000002,1156.5970358068673
sfc21,40,3.9057483971118927,14.960825458168983,5.36,867.5020504554453
sfc3,42,1.2498627603054047,1.3609148263931274,0.6300000000000001,753.6038058388624
sfc4,41,1.222370058298111,1.359069511294365,0.6150000000000001,855.036704166667
sfc5,40,1.1948774605989456,1.3583645969629288,0.6000000000000001,743.1045457575759
sfc6,42,1.2498627603054047,1.3609148263931274,0.6300000000000001,792.6907089759615
sfc7,43,1.2773554623126984,1.3616197407245636,0.7310000000000002,837.3007746712967
sfc8,43,1.6497396007180214,3.8865609169006348,0.6450000000000001,874.2921988790702
sfc0,30,0.9199507534503937,1.345613293349743,0.45000000000000007,3512.8520831081087
sfc1,32,0.9749361574649811,1.34816362708807,0.4800000000000001,3416.8987668937516
sfc12,33,1.1913694739341736,3.871374748647213,0.5610000000000002,3297.6063783312875
sfc13,40,1.5122285783290863,3.8825754076242447,0.6800000000000002,3573.5348345891057
sfc14,30,1.0538584515452385,3.8673891350626945,0.45000000000000007,2753.866026086093
sfc2,38,1.1398921608924866,1.35581436753273,0.57,3101.6201411542556
sfc21,28,2.8555954918265343,14.881613500416279,3.7520000000000007,2825.090555381294
sfc3,33,1.0024287551641464,1.348868541419506,0.4950000000000001,2927.4394358658556
sfc4,36,1.0849067568778992,1.3532641381025314,0.5399999999999999,3149.872964016853
sfc5,29,0.8924581557512283,1.3437679782509804,0.43500000000000005,3082.920333034247
sfc6,32,0.9749361574649811,1.34816362708807,0.4800000000000001,2889.9008538198755
sfc7,37,1.1123994588851929,1.3539690524339676,0.629,3362.2550506304347
sfc8,37,1.3747175559401512,3.8774492889642715,0.5549999999999999,3490.0004312673805
sfc0,35,1.0574141591787338,1.351418823003769,0.525,5056.918336420454
sfc1,33,1.0024287551641464,1.348868541419506,0.4950000000000001,4009.3222167116564
sfc12,35,1.2830435410141945,3.8744121491909027,0.5950000000000001,2114.9374396242765
sfc13,36,1.3288804963231087,3.8765009194612503,0.612,4181.296110368716
sfc14,30,1.0538584515452385,3.8673891350626945,0.45000000000000007,2238.844424000001
sfc2,33,1.0024287551641464,1.348868541419506,0.4950000000000001,3529.4716800419155
sfc21,23,2.418031707406044,14.848038226366043,3.082000000000001,3706.629108878261
sfc3,23,0.7275021523237228,1.3361172378063202,0.3450000000000001,3701.3406173805315
sfc4,30,0.9199507534503937,1.345613293349743,0.45000000000000007,4793.955974743422
sfc5,23,0.7275021523237228,1.3361172378063202,0.3450000000000001,3099.580703547825
sfc6,40,1.1948774605989456,1.3583645969629288,0.6000000000000001,3293.630814281407
sfc7,30,0.9199507534503937,1.345613293349743,0.5100000000000001,2922.7458143020153
sfc8,28,0.9621845409274101,3.8643519952893257,0.4200000000000001,3142.2995431760564
sfc0,23,0.7275021523237228,1.3361172378063202,0.3450000000000001,12176.595217884957
sfc1,19,0.6175315529108047,1.3310167789459229,0.285,8432.418372212767
sfc12,29,1.0080214962363243,3.865300364792347,0.4930000000000001,7793.599381372413
sfc13,20,0.6450241506099701,3.8522029668092728,0.3400000000000001,9031.292027700001
sfc14,25,0.824673518538475,3.8592258505523205,0.3750000000000001,6775.551103717738
sfc2,35,1.0574141591787338,1.351418823003769,0.525,8417.39438059659
sfc21,19,2.1358609050512314,14.821634501218796,2.5460000000000007,10041.610597720432
sfc3,15,0.5075607448816299,1.3259162940084934,0.22500000000000003,9019.585213506847
sfc4,14,0.4800681471824646,1.3252113536000252,0.21000000000000005,8486.501553529413
sfc5,22,0.7000095546245575,1.335412323474884,0.33000000000000007,8183.0332974403655
sfc6,22,0.7000095546245575,1.335412323474884,0.33000000000000007,7299.543545545458
sfc7,21,0.6725167483091354,1.3335670083761215,0.3570000000000001,9627.348082738317
sfc8,38,1.4205546155571938,3.879538059234619,0.57,8140.480822387428
sfc0,35,1.0574141591787338,1.351418823003769,0.525,12355.645761892047
sfc1,42,1.2498627603054047,1.3609148263931274,0.6300000000000001,13122.550977327013
sfc12,37,1.3747175559401512,3.8774492889642715,0.629,12322.337953647053
sfc13,35,1.2830435410141945,3.8744121491909027,0.5950000000000001,12327.796655154281
sfc14,46,1.7872506752610207,3.891687087714672,0.6900000000000002,12493.104681026314
sfc2,42,1.2498627603054047,1.3609148263931274,0.6300000000000001,11601.316059298078
sfc21,46,4.43082482367754,15.000431828200817,6.164000000000002,12270.224191207799
sfc3,59,1.7172380685806274,1.3820217847824097,0.8849999999999998,12215.098542835014
sfc4,41,1.222370058298111,1.359069511294365,0.6150000000000001,12684.64356352217
sfc5,48,1.4148187637329102,1.3685655668377876,0.7200000000000002,12462.630899116184
sfc6,30,0.9199507534503937,1.345613293349743,0.45000000000000007,12108.377564743243
sfc7,30,0.9199507534503937,1.345613293349743,0.5100000000000001,12247.97479062
sfc8,45,1.7414136156439781,3.8895983174443245,0.6750000000000002,11783.304895439458
sfc0,42,1.2498627603054047,1.3609148263931274,0.6300000000000001,7864.804652805685
sfc1,34,1.0299214571714401,1.3507138565182686,0.51,7100.659575181285
sfc12,43,1.6497396007180214,3.8865609169006348,0.7310000000000002,6886.282445548836
sfc13,43,1.6497396007180214,3.8865609169006348,0.7310000000000002,7618.34173363084
sfc14,38,1.4205546155571938,3.879538059234619,0.57,6853.102944442111
sfc2,44,1.3048480600118637,1.3634651079773903,0.6600000000000001,6978.352076968033
sfc21,34,3.380671814084053,14.921219922602177,4.555999999999999,7281.683919284022
sfc3,35,1.0574141591787338,1.351418823003769,0.525,6947.776035465518
sfc4,36,1.0849067568778992,1.3532641381025314,0.5399999999999999,6877.002511939227
sfc5,34,1.0299214571714401,1.3507138565182686,0.51,7028.370380151168
sfc6,40,1.1948774605989456,1.3583645969629288,0.6000000000000001,6753.623185227272
sfc7,51,1.497296765446663,1.3718207105994225,0.8670000000000002,6837.194240505884
sfc8,44,1.6955765560269356,3.8886499479413033,0.6600000000000001,7054.386915085977
sfc0,50,1.4698040634393692,1.3711157962679863,0.7500000000000002,7714.426545289684
sfc1,49,1.4423114657402039,1.3692704811692238,0.7350000000000002,7573.077279646342
sfc12,50,1.97059865295887,3.8977615758776665,0.8500000000000003,7749.047277788844
sfc13,60,2.4289687797427177,3.9129478484392166,1.0200000000000002,7924.3928950966665
sfc14,51,2.0164356604218483,3.8987099453806877,0.7650000000000001,7892.341807683593
sfc2,53,1.552282065153122,1.3743709921836853,0.7950000000000002,7710.4847806792395
sfc21,54,5.130926743149757,15.053240269422531,7.236000000000001,7952.99251928358
sfc3,58,1.6897453665733337,1.3813168704509735,0.8700000000000001,7590.736711636674
sfc4,62,1.7997159659862518,1.386417381465435,0.9300000000000002,8010.875925239483
sfc5,53,1.552282065153122,1.3743709921836853,0.7950000000000002,7879.406310560603
sfc6,57,1.66225266456604,1.379471555352211,0.8550000000000002,6138.86040595819
sfc7,56,1.6347600668668747,1.3787666410207748,0.9520000000000003,7613.081920740216
sfc8,52,2.0622726157307625,3.9007987156510353,0.7800000000000001,7616.050862647289
sfc0,50,1.4698040634393692,1.3711157962679863,0.7500000000000002,7946.35142599202
sfc1,51,1.497296765446663,1.3718207105994225,0.7650000000000001,7409.285156399999
sfc12,53,2.108109623193741,3.9017471373081207,0.9010000000000002,7586.318244052434
sfc13,44,1.6955765560269356,3.8886499479413033,0.7480000000000002,7866.912979958714
sfc14,41,1.5580655336380005,3.883523777127266,0.6150000000000001,8046.733213270529
sfc2,41,1.222370058298111,1.359069511294365,0.6150000000000001,7343.717719004901
sfc21,50,4.7808757573366165,15.026835553348064,6.699999999999999,8125.175855123507
sfc3,45,1.3323407620191574,1.3641700223088264,0.6750000000000002,7685.377933605382
sfc4,47,1.3873260617256165,1.3667202517390251,0.7050000000000002,7629.237088738189
sfc5,54,1.5797747671604156,1.3762164115905762,0.8100000000000002,7246.7548623605935
sfc6,47,1.3873260617256165,1.3667202517390251,0.7050000000000002,7097.768373326179
sfc7,39,1.167384758591652,1.3565192818641663,0.6630000000000001,7796.154450367348
sfc8,41,1.5580655336380005,3.883523777127266,0.6150000000000001,7511.638825048779
sfc0,32,0.9749361574649811,1.34816362708807,0.4800000000000001,9434.873113962023
sfc1,35,1.0574141591787338,1.351418823003769,0.525,8531.717273097143
sfc12,28,0.9621845409274101,3.8643519952893257,0.47600000000000015,8459.479622669063
sfc13,28,0.9621845409274101,3.8643519952893257,0.47600000000000015,9006.707070630435
sfc14,40,1.5122285783290863,3.8825754076242447,0.6000000000000001,8837.619869631839
sfc2,29,0.8924581557512283,1.3437679782509804,0.43500000000000005,8742.870378700682
sfc21,33,3.293159067630768,14.914048217236996,4.4220000000000015,8820.325452687119
sfc3,26,0.8099801540374756,1.3405128084123135,0.39000000000000007,8712.04015145455
sfc4,32,0.9749361574649811,1.34816362708807,0.4800000000000001,8564.155072968357
sfc5,34,1.0299214571714401,1.3507138565182686,0.51,8815.835940947056
sfc6,30,0.9199507534503937,1.345613293349743,0.45000000000000007,9013.796818313336
sfc7,31,0.9474434554576874,1.346318207681179,0.5270000000000001,8743.401810923078
sfc8,39,1.466391570866108,3.880486637353897,0.5850000000000001,9027.023565844558
sfc0,49,1.4423114657402039,1.3692704811692238,0.7350000000000002,8622.858349436216
sfc1,47,1.3873260617256165,1.3667202517390251,0.7050000000000002,8526.980756856541
sfc12,46,1.7872506752610207,3.891687087714672,0.7820000000000003,8757.978358354982
sfc13,48,1.8789246380329132,3.894724227488041,0.8160000000000003,8588.767848954167
sfc14,49,1.9247616454958916,3.895672805607319,0.7350000000000002,8474.205902406506
sfc2,53,1.552282065153122,1.3743709921836853,0.7950000000000002,8922.332404314604
sfc21,45,4.343312077224255,14.993260331451893,6.029999999999999,8567.915108660714
sfc3,57,1.66225266456604,1.379471555352211,0.8550000000000002,8785.143082084209
sfc4,43,1.2773554623126984,1.3616197407245636,0.6450000000000001,8516.432116117367
sfc5,49,1.4423114657402039,1.3692704811692238,0.7350000000000002,8687.377072918369
sfc6,44,1.3048480600118637,1.3634651079773903,0.6600000000000001,8549.59948428899
sfc7,49,1.4423114657402039,1.3692704811692238,0.8330000000000003,8630.729169767343
sfc8,56,2.24562069773674,3.9068733602762222,0.8400000000000002,8448.424235064516
sfc0,44,1.3048480600118637,1.3634651079773903,0.6600000000000001,7531.780353837105
sfc1,50,1.4698040634393692,1.3711157962679863,0.7500000000000002,8458.400214270918
sfc12,44,1.6955765560269356,3.8886499479413033,0.7480000000000002,8212.15226861364
sfc13,58,2.337294712662697,3.909910500049591,0.9860000000000002,7383.085890889277
sfc14,40,1.5122285783290863,3.8825754076242447,0.6000000000000001,8465.722864849999
sfc2,54,1.5797747671604156,1.3762164115905762,0.8100000000000002,8000.988450915438
sfc21,52,4.955901093780994,15.04003731161356,6.967999999999998,7847.7488814423095
sfc3,54,1.5797747671604156,1.3762164115905762,0.8100000000000002,7312.2010060996345
sfc4,63,1.8272086679935455,1.3871222957968712,0.9449999999999998,7615.478153305739
sfc5,58,1.6897453665733337,1.3813168704509735,0.8700000000000001,7670.147373006917
sfc6,48,1.4148187637329102,1.3685655668377876,0.7200000000000002,8244.179285937242
sfc7,41,1.222370058298111,1.359069511294365,0.6970000000000002,8074.2550209853625
sfc8,44,1.6955765560269356,3.8886499479413033,0.6600000000000001,7941.512311041093
sfc0,60,1.7447307705879211,1.3838670998811722,0.9000000000000001,6327.37459524172
sfc1,60,1.7447307705879211,1.3838670998811722,0.9000000000000001,6421.575699757473
sfc12,62,2.520642638206482,3.9159850403666496,1.0540000000000003,6858.120895237939
sfc13,61,2.474805787205696,3.913896217942238,1.0369999999999997,6486.0391120231025
sfc14,63,2.5664796978235245,3.916933409869671,0.9449999999999998,6584.462650565495
sfc2,56,1.6347600668668747,1.3787666410207748,0.8400000000000002,6619.170362630827
sfc21,51,4.8683884516358376,15.032866649329662,6.8340000000000005,6651.191592286272
sfc3,62,1.7997159659862518,1.386417381465435,0.9300000000000002,6107.978901951611
sfc4,66,1.9609041512012482,1.3915178403258324,0.9900000000000002,6183.180044243165
sfc5,64,1.8547013700008392,1.3889676108956337,0.9600000000000002,6202.905398141507
sfc6,61,1.7722234725952148,1.3845720142126083,0.9149999999999998,6350.827044678692
sfc7,62,1.7997159659862518,1.386417381465435,1.0540000000000003,6567.416856310895
sfc8,62,2.520642638206482,3.9159850403666496,0.9300000000000002,6589.751243711541
sfc0,33,1.0024287551641464,1.348868541419506,0.4950000000000001,7019.357405921213
sfc1,36,1.0849067568778992,1.3532641381025314,0.5399999999999999,6889.863487850828
sfc12,37,1.3747175559401512,3.8774492889642715,0.629,6836.46475527027
sfc13,40,1.5122285783290863,3.8825754076242447,0.6800000000000002,7130.892393954772
sfc14,38,1.4205546155571938,3.879538059234619,0.57,6900.971590910996
sfc2,38,1.1398921608924866,1.35581436753273,0.57,6896.231099724862
sfc21,31,3.1181336790323257,14.900846354663372,4.153999999999999,7143.0339874140145
sfc3,31,0.9474434554576874,1.346318207681179,0.4650000000000001,6739.226079375794
sfc4,38,1.1398921608924866,1.35581436753273,0.57,6512.092492835978
sfc5,34,1.0299214571714401,1.3507138565182686,0.51,6558.1285341976745
sfc6,39,1.167384758591652,1.3565192818641663,0.5850000000000001,6861.0575706683685
sfc7,40,1.1948774605989456,1.3583645969629288,0.6800000000000002,7104.946173424246
sfc8,38,1.4205546155571938,3.879538059234619,0.57,7227.068066868421
sfc0,70,2.197812110185623,1.3966182991862297,1.05,7339.483618864949
sfc1,64,1.8547013700008392,1.3889676108956337,0.9600000000000002,7349.15548146584
sfc12,72,3.2206366509199142,3.9311713129281998,1.224,5647.99903427298
sfc13,55,2.199783742427826,3.9047845900058746,0.9350000000000003,7502.514860675178
sfc14,52,2.0622726157307625,3.9007987156510353,0.7800000000000001,6310.519937326922
sfc2,49,1.4423114657402039,1.3692704811692238,0.7350000000000002,6953.52904861225
sfc21,45,4.343312077224255,14.993260331451893,6.029999999999999,7504.988467475552
sfc3,54,1.5797747671604156,1.3762164115905762,0.8100000000000002,7123.875030754655
sfc4,57,1.66225266456604,1.379471555352211,0.8550000000000002,6865.141016251749
sfc5,52,1.5247893631458282,1.373666025698185,0.7800000000000001,7135.1602915598405
sfc6,58,1.6897453665733337,1.3813168704509735,0.8700000000000001,7323.606047209622
sfc7,55,1.6072674691677094,1.3769213259220123,0.9350000000000003,7663.114732028987
sfc8,49,1.9247616454958916,3.895672805607319,0.7350000000000002,7578.358831791836
sfc0,69,2.1068508327007294,1.3947729840874672,1.035,5641.378839109829
sfc1,67,1.9883966445922852,1.3922227546572685,1.005,5762.079276611272
sfc12,71,3.111330598592758,3.929082438349724,1.2069999999999996,5419.65089155211
sfc13,64,2.612316757440567,3.919022388756275,1.0880000000000003,5926.043105679127
sfc14,73,3.2664735019207,3.932119682431221,1.0949999999999998,5704.163211879452
sfc2,68,2.0793581306934357,1.394068069756031,1.02,5802.256275498525
sfc21,69,6.558303892612457,15.151685185730457,9.246000000000004,5719.607409796509
sfc3,55,1.6072674691677094,1.3769213259220123,0.8250000000000002,5559.382295246373
sfc4,68,2.0793581306934357,1.394068069756031,1.02,5428.352978896452
sfc5,60,1.7447307705879211,1.3838670998811722,0.9000000000000001,5410.518318364241
sfc6,66,1.9609041512012482,1.3915178403258324,0.9900000000000002,5903.4110165258335
sfc7,63,1.8272086679935455,1.3871222957968712,1.0709999999999997,5780.908285533124
sfc8,61,2.474805787205696,3.913896217942238,0.9149999999999998,5967.04011149835
sfc0,57,1.66225266456604,1.379471555352211,0.8550000000000002,5056.320254880278
sfc1,55,1.6072674691677094,1.3769213259220123,0.8250000000000002,5131.601453778984
sfc12,59,2.383131720125675,3.910859078168869,1.0029999999999997,4797.05625532993
sfc13,50,1.97059865295887,3.8977615758776665,0.8500000000000003,5147.0011985080655
sfc14,58,2.337294712662697,3.909910500049591,0.8700000000000001,4990.190347155176
sfc2,66,1.9609041512012482,1.3915178403258324,0.9900000000000002,4871.571401114807
sfc21,66,6.232297129929066,15.132452122867107,8.844000000000003,4805.362793418675
sfc3,68,2.0793581306934357,1.394068069756031,1.02,3808.559217217008
sfc4,56,1.6347600668668747,1.3787666410207748,0.8400000000000002,4731.748810594304
sfc5,61,1.7722234725952148,1.3845720142126083,0.9149999999999998,4905.352023302934
sfc6,57,1.66225266456604,1.379471555352211,0.8550000000000002,5102.378461818812
sfc7,48,1.4148187637329102,1.3685655668377876,0.8160000000000003,4923.918849472803
sfc8,64,2.612316757440567,3.919022388756275,0.9600000000000002,5085.449068479749
sfc0,58,1.6897453665733337,1.3813168704509735,0.8700000000000001,4962.720437639174
sfc1,60,1.7447307705879211,1.3838670998811722,0.9000000000000001,4952.6277453741695
sfc12,54,2.1539466828107834,3.9038362205028534,0.9180000000000003,4759.691680159256
sfc13,66,2.7552082017064095,3.922059528529644,1.1220000000000003,5042.587213339395
sfc14,60,2.4289687797427177,3.9129478484392166,0.9000000000000001,4994.245976989935
sfc2,62,1.7997159659862518,1.386417381465435,0.9300000000000002,4973.456359600649
sfc21,61,5.743516072630882,15.098876848816872,8.174,4770.023570859935
sfc3,57,1.66225266456604,1.379471555352211,0.8550000000000002,5020.903020885017
sfc4,64,1.8547013700008392,1.3889676108956337,0.9600000000000002,4900.146849097486
sfc5,59,1.7172380685806274,1.3820217847824097,0.8849999999999998,4846.044418904439
sfc6,55,1.6072674691677094,1.3769213259220123,0.8250000000000002,4587.130043098901
sfc7,58,1.6897453665733337,1.3813168704509735,0.9860000000000002,4922.373673195875
sfc8,62,2.520642638206482,3.9159850403666496,0.9300000000000002,4876.030606491908
sfc0,65,1.882194072008133,1.3896725252270699,0.9749999999999999,5708.762399950771
sfc1,64,1.8547013700008392,1.3889676108956337,0.9600000000000002,5750.197809050316
sfc12,52,2.0622726157307625,3.9007987156510353,0.8840000000000002,4841.411537007692
sfc13,60,2.4289687797427177,3.9129478484392166,1.0200000000000002,5722.891120063119
sfc14,67,2.8010450527071953,3.9230078980326653,1.005,4703.6162659641805
sfc2,54,1.5797747671604156,1.3762164115905762,0.8100000000000002,5486.936635836428
sfc21,50,4.7808757573366165,15.026835553348064,6.699999999999999,5685.710457904384
sfc3,54,1.5797747671604156,1.3762164115905762,0.8100000000000002,5694.000113202209
sfc4,59,1.7172380685806274,1.3820217847824097,0.8849999999999998,5718.979267037036
sfc5,58,1.6897453665733337,1.3813168704509735,0.8700000000000001,5604.085412969182
sfc6,56,1.6347600668668747,1.3787666410207748,0.8400000000000002,5771.642317235719
sfc7,55,1.6072674691677094,1.3769213259220123,0.9350000000000003,5751.509982559998
sfc8,52,2.0622726157307625,3.9007987156510353,0.7800000000000001,5688.917038465649
sfc0,76,2.5531742572784424,1.4042691439390182,1.14,4286.663791301837
sfc1,73,2.343759000301361,1.399873599410057,1.0949999999999998,4258.395600108988
sfc12,65,2.6581537649035454,3.9199707582592964,1.1049999999999998,4259.611763200616
sfc13,80,3.8412073254585266,3.9433203414082527,1.3600000000000003,4390.881909378449
sfc14,73,3.2664735019207,3.932119682431221,1.0949999999999998,4558.211099762292
sfc2,64,1.8547013700008392,1.3889676108956337,0.9600000000000002,4266.115475409377
sfc21,79,7.750775381922722,15.217695385217667,10.586000000000002,4611.415488184809
sfc3,74,2.434720277786255,1.4017189145088196,1.1099999999999999,4536.27459709164
sfc4,74,2.434720277786255,1.4017189145088196,1.1099999999999999,4615.741885107522
sfc5,78,2.6716284453868866,1.406819373369217,1.1700000000000002,4523.160822505128
sfc6,68,2.0793581306934357,1.394068069756031,1.02,4337.860128605883
sfc7,70,2.197812110185623,1.3966182991862297,1.1900000000000002,4332.920145000001
sfc8,69,2.956187903881073,3.926045246422291,1.035,4486.158015727535
sfc0,64,1.8547013700008392,1.3889676108956337,0.9600000000000002,2599.951380102483
sfc1,62,1.7997159659862518,1.386417381465435,0.9300000000000002,2576.2584493935497
sfc12,64,2.612316757440567,3.919022388756275,1.0880000000000003,2600.008434663552
sfc13,73,3.2664735019207,3.932119682431221,1.2409999999999997,2522.8967100000013
sfc14,63,2.5664796978235245,3.916933409869671,0.9449999999999998,2693.952563914825
sfc2,64,1.8547013700008392,1.3889676108956337,0.9600000000000002,2558.1396115807465
sfc21,66,6.232297129929066,15.132452122867107,8.844000000000003,2641.428624478788
sfc3,69,2.1068508327007294,1.3947729840874672,1.035,2504.0254273988457
sfc4,74,2.434720277786255,1.4017189145088196,1.1099999999999999,2526.1416480997295
sfc5,64,1.8547013700008392,1.3889676108956337,0.9600000000000002,2606.2698668025073
sfc6,62,1.7997159659862518,1.386417381465435,0.9300000000000002,2620.979715322583
sfc7,71,2.225304812192917,1.39732326567173,1.2069999999999996,2501.1486383417396
sfc8,68,2.9103508442640305,3.925096668303013,1.02,2523.940511803516
sfc0,83,2.936029314994812,1.4126247987151146,1.2449999999999999,2155.440501038462
sfc1,80,2.790082424879074,1.4093696549534798,1.2000000000000002,2150.7683505461364
sfc12,83,4.042187184095383,3.947305850684643,1.4109999999999998,2303.1845684676277
sfc13,75,3.421616092324257,3.9351570308208466,1.2749999999999997,2314.7253055759993
sfc14,89,4.50761516392231,3.956417739391327,1.335,2294.337215069819
sfc2,67,1.9883966445922852,1.3922227546572685,1.005,2122.1587151017975
sfc21,67,6.319809667766094,15.138482384383678,8.978,2205.538089663662
sfc3,74,2.434720277786255,1.4017189145088196,1.1099999999999999,2271.4658814483682
sfc4,77,2.580666959285736,1.4049740582704544,1.1549999999999998,2418.590935607793
sfc5,67,1.9883966445922852,1.3922227546572685,1.005,2277.242773607785
sfc6,81,2.817575126886368,1.410074569284916,1.2149999999999999,2234.6797942463063
sfc7,77,2.580666959285736,1.4049740582704544,1.3089999999999997,2270.395831979112
sfc8,70,3.0654935389757156,3.9281340166926384,1.05,2250.581706564102
sfc0,45,1.3323407620191574,1.3641700223088264,0.6750000000000002,1872.207955572688
sfc1,45,1.3323407620191574,1.3641700223088264,0.6750000000000002,1802.58904904
sfc12,50,1.97059865295887,3.8977615758776665,0.8500000000000003,1937.9645905873012
sfc13,43,1.6497396007180214,3.8865609169006348,0.7310000000000002,1724.8031724861105
sfc14,48,1.8789246380329132,3.894724227488041,0.7200000000000002,1785.0470201125001
sfc2,55,1.6072674691677094,1.3769213259220123,0.8250000000000002,1877.1189026959707
sfc21,49,4.6933630630373955,15.019664891064167,6.566000000000002,1797.1993928775498
sfc3,37,1.1123994588851929,1.3539690524339676,0.5549999999999999,1388.6516174838714
sfc4,41,1.222370058298111,1.359069511294365,0.6150000000000001,1651.8489562857146
sfc5,50,1.4698040634393692,1.3711157962679863,0.7500000000000002,1766.6486240793645
sfc6,52,1.5247893631458282,1.373666025698185,0.7800000000000001,1940.9203832829462
sfc7,40,1.1948774605989456,1.3583645969629288,0.6800000000000002,1595.7684034554457
sfc8,54,2.1539466828107834,3.9038362205028534,0.8100000000000002,1907.6888258320887
sfc0,52,1.5247893631458282,1.373666025698185,0.7800000000000001,1409.5787873682173
sfc1,49,1.4423114657402039,1.3692704811692238,0.7350000000000002,1342.4439418893453
sfc12,52,2.0622726157307625,3.9007987156510353,0.8840000000000002,1603.4411981000007
sfc13,46,1.7872506752610207,3.891687087714672,0.7820000000000003,1292.5613353289477
sfc14,56,2.24562069773674,3.9068733602762222,0.8400000000000002,1573.803869145907
sfc2,59,1.7172380685806274,1.3820217847824097,0.8849999999999998,1515.465158047298
sfc21,58,5.480977728962898,15.079643785953522,7.772,1512.7997782110717
sfc3,61,1.7722234725952148,1.3845720142126083,0.9149999999999998,1530.0624123114758
sfc4,45,1.3323407620191574,1.3641700223088264,0.6750000000000002,1277.6218716991157
sfc5,60,1.7447307705879211,1.3838670998811722,0.9000000000000001,1540.3922457009974
sfc6,50,1.4698040634393692,1.3711157962679863,0.7500000000000002,1368.8955502279996
sfc7,44,1.3048480600118637,1.3634651079773903,0.7480000000000002,1287.443488384615
sfc8,62,2.520642638206482,3.9159850403666496,0.9300000000000002,1549.409375695793
sfc0,56,1.6347600668668747,1.3787666410207748,0.8400000000000002,1279.6654306762587
sfc1,54,1.5797747671604156,1.3762164115905762,0.8100000000000002,1274.0594824111106
sfc12,56,2.24562069773674,3.9068733602762222,0.9520000000000003,1284.918673478724
